amostra_id,atividade_id,troco_id,zona_ordem,valor,variavel,limite_inferior,limite_superior,razao
23161986328_153_Z4,23161986328,153,4,735.8953393295164,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_170_Z4,23161986328,170,4,1101.5325670497548,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_171_Z4,23161986328,171,4,913.4737376300886,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_172_Z4,23161986328,172,4,1034.2950462710492,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_174_Z4,23161986328,174,4,1137.5605645671108,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_175_Z4,23161986328,175,4,1021.25885785745,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_177_Z5,23161986328,177,5,788.4880741178857,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_182_Z4,23161986328,182,4,898.3829107606283,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_183_Z4,23161986328,183,4,766.5926971958891,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_184_Z4,23161986328,184,4,812.7539856205119,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_185_Z5,23161986328,185,5,881.8813468733281,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_187_Z4,23161986328,187,4,829.8755186722045,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_188_Z4,23161986328,188,4,753.5460992907667,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_189_Z4,23161986328,189,4,864.321608040201,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_194_Z4,23161986328,194,4,743.1211086563437,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_195_Z5,23161986328,195,5,1079.4602698650556,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_196_Z5,23161986328,196,5,1295.8488908411332,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_197_Z5,23161986328,197,5,1128.1805088813758,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_204_Z4,23161986328,204,4,742.226680040142,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_224_Z5,23161986328,224,5,811.843361986644,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_225_Z5,23161986328,225,5,748.5029940119774,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_226_Z4,23161986328,226,4,718.9934092270993,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_227_Z4,23161986328,227,4,1028.0842527582954,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_228_Z4,23161986328,228,4,726.1109497531162,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_229_Z4,23161986328,229,4,922.3201475712071,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_230_Z4,23161986328,230,4,752.8641571194494,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_231_Z4,23161986328,231,4,788.5453413571197,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_232_Z4,23161986328,232,4,861.065859902234,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_233_Z4,23161986328,233,4,1142.4017003188274,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_234_Z4,23161986328,234,4,1111.6152450090765,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_235_Z4,23161986328,235,4,883.7391987431253,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_236_Z4,23161986328,236,4,889.1780524832162,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_237_Z4,23161986328,237,4,872.0340701683318,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_238_Z4,23161986328,238,4,1002.4549918167104,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_294_Z4,23161986328,294,4,779.1675210170117,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_295_Z4,23161986328,295,4,864.731315626903,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23161986328_377_Z5,23161986328,377,5,878.2936010040368,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23356119297_120_Z3,23356119297,120,3,787.0572802798464,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23356119297_121_Z4,23356119297,121,4,867.5078864353425,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23356119297_122_Z4,23356119297,122,4,757.5757575757568,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23356119297_128_Z3,23356119297,128,3,751.8796992481167,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_80_Z4,23996168837,80,4,737.7866400797594,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_82_Z4,23996168837,82,4,750.9640755023274,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_84_Z3,23996168837,84,3,745.2441655226547,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_85_Z3,23996168837,85,3,800.8213552361277,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_86_Z3,23996168837,86,3,771.476230191826,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_91_Z3,23996168837,91,3,720.1440288057512,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_93_Z3,23996168837,93,3,745.0664518727368,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_96_Z3,23996168837,96,3,736.9498464687903,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_98_Z3,23996168837,98,3,764.5875251509083,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_99_Z3,23996168837,99,3,766.1290322580729,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_100_Z3,23996168837,100,3,722.2078927005505,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_107_Z2,23996168837,107,2,774.7196738022398,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_108_Z2,23996168837,108,2,830.2956662616425,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_109_Z2,23996168837,109,2,736.611586701181,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_110_Z2,23996168837,110,2,774.1167129813401,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_111_Z2,23996168837,111,2,735.4402703239854,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
23996168837_112_Z2,23996168837,112,2,752.4913565182011,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
24069625931_82_Z4,24069625931,82,4,952.6938239158842,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
24069625931_141_Z4,24069625931,141,4,728.4500202347217,ritmo_alvo_s_km,190.23312168646476,718.5435026908469,"fora de 1,5 × IQR"
21574110161_18_Z2,21574110161,18,2,16.025773625904833,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21574110161_19_Z1,21574110161,19,1,19.84507201136435,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21574110161_20_Z1,21574110161,20,1,13.630583673428331,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21574110161_32_Z3,21574110161,32,3,14.172427604873292,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21574110161_91_Z4,21574110161,91,4,-17.37168468997686,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21604546980_11_Z2,21604546980,11,2,-25.391616610368715,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21604546980_17_Z2,21604546980,17,2,-33.30091973526703,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21604546980_32_Z2,21604546980,32,2,15.082861990155038,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21604546980_33_Z2,21604546980,33,2,26.59308056448037,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21604546980_38_Z1,21604546980,38,1,23.639012340826184,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21604546980_40_Z1,21604546980,40,1,-20.04785775253231,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21604546980_45_Z2,21604546980,45,2,17.792578726751003,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21604546980_47_Z2,21604546980,47,2,-15.436948737144348,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21648150892_69_Z5,21648150892,69,5,17.973608936560083,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21648150892_79_Z4,21648150892,79,4,14.438565525407796,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21648150892_180_Z4,21648150892,180,4,-15.65854928409118,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21648150892_204_Z4,21648150892,204,4,-15.832257184471928,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21648150892_229_Z4,21648150892,229,4,13.295953048009752,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_11_Z2,21682806144,11,2,18.809131618259585,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_12_Z2,21682806144,12,2,18.454492790855056,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_14_Z2,21682806144,14,2,-30.05925616681145,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_24_Z2,21682806144,24,2,14.058402914322414,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_29_Z2,21682806144,29,2,-17.022186372818226,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_32_Z2,21682806144,32,2,-15.791690194424293,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_53_Z3,21682806144,53,3,13.707930369015628,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_56_Z2,21682806144,56,2,19.995243153158924,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_71_Z3,21682806144,71,3,16.850292664184224,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_73_Z2,21682806144,73,2,-30.167953987750707,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_75_Z2,21682806144,75,2,14.917854728644215,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_79_Z3,21682806144,79,3,25.94675708614136,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_81_Z2,21682806144,81,2,-48.1763839788016,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_82_Z2,21682806144,82,2,-17.95280774394405,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_84_Z2,21682806144,84,2,14.918648752578632,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_85_Z2,21682806144,85,2,15.417819196466668,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_86_Z2,21682806144,86,2,16.34867951927174,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21682806144_88_Z2,21682806144,88,2,31.2872811848556,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_23_Z2,21703191468,23,2,20.30225831652868,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_25_Z2,21703191468,25,2,-16.086635861178877,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_33_Z4,21703191468,33,4,13.380519991081826,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_35_Z4,21703191468,35,4,-16.509431883763824,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_40_Z4,21703191468,40,4,-21.453430651184505,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_42_Z4,21703191468,42,4,16.77420853591775,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_44_Z4,21703191468,44,4,-13.960837828331336,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_49_Z4,21703191468,49,4,-22.12134884611618,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_51_Z4,21703191468,51,4,26.375969834725996,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_53_Z4,21703191468,53,4,-21.98976921092091,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_59_Z4,21703191468,59,4,20.025859313335445,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_61_Z3,21703191468,61,3,-19.927039822673976,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_67_Z3,21703191468,67,3,-15.29620855573805,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_68_Z3,21703191468,68,3,-18.779563322286062,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21703191468_69_Z3,21703191468,69,3,-13.154189816660164,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_49_Z4,21729420815,49,4,14.09325655931616,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_53_Z4,21729420815,53,4,14.43944117864848,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_54_Z4,21729420815,54,4,18.60926313752364,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_146_Z4,21729420815,146,4,23.012838323224237,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_149_Z4,21729420815,149,4,13.905362936120127,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_159_Z4,21729420815,159,4,17.22803169067538,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_170_Z4,21729420815,170,4,-22.024587842559413,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_171_Z3,21729420815,171,3,-15.29351412947608,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_176_Z4,21729420815,176,4,19.223898666594778,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_177_Z4,21729420815,177,4,20.565670340459405,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_185_Z4,21729420815,185,4,-15.108701290557178,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_187_Z4,21729420815,187,4,-17.137961299649078,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_196_Z4,21729420815,196,4,22.200709520013447,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_200_Z4,21729420815,200,4,14.592357584079764,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_204_Z4,21729420815,204,4,15.579623957010313,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_205_Z4,21729420815,205,4,13.036482824800032,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_207_Z4,21729420815,207,4,13.793128467943234,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_214_Z3,21729420815,214,3,-25.808041208439025,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_215_Z3,21729420815,215,3,-24.584811918379277,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_237_Z4,21729420815,237,4,-16.04062305133135,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_239_Z3,21729420815,239,3,-16.537790615200095,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_242_Z4,21729420815,242,4,-37.09618591139133,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_243_Z3,21729420815,243,3,-26.384593677306498,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21729420815_246_Z4,21729420815,246,4,-15.109474584212789,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_15_Z2,21827489413,15,2,19.065706648907167,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_22_Z2,21827489413,22,2,-28.19738823985409,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_25_Z2,21827489413,25,2,-14.722296279267766,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_26_Z2,21827489413,26,2,-16.65600898563497,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_30_Z2,21827489413,30,2,-26.481670162805585,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_31_Z2,21827489413,31,2,-28.057524136866,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_47_Z2,21827489413,47,2,14.26054180993492,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_60_Z2,21827489413,60,2,-14.598380930418784,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_65_Z3,21827489413,65,3,21.69232240597773,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_70_Z2,21827489413,70,2,-16.66203558523881,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_116_Z3,21827489413,116,3,20.030173335590234,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_121_Z2,21827489413,121,2,18.11245789660541,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_122_Z2,21827489413,122,2,17.665305150212475,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21827489413_138_Z3,21827489413,138,3,-20.65933227911114,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21848059283_17_Z2,21848059283,17,2,-14.631594640782309,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21848059283_85_Z3,21848059283,85,3,-27.67437076945112,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21848059283_103_Z3,21848059283,103,3,-14.357152683156071,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21848059283_131_Z3,21848059283,131,3,17.245071889894348,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21862167927_56_Z3,21862167927,56,3,-13.348729101674191,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21862167927_174_Z4,21862167927,174,4,15.26289568057939,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21862167927_183_Z4,21862167927,183,4,15.897276141282646,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21862167927_184_Z4,21862167927,184,4,18.601606440483863,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21862167927_317_Z5,21862167927,317,5,14.139594052719929,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21909979898_44_Z2,21909979898,44,2,16.71393568501071,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21909979898_81_Z3,21909979898,81,3,-16.28467961508045,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21909979898_112_Z2,21909979898,112,2,-23.64544836848802,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_9_Z1,21946978854,9,1,25.64851689409284,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_10_Z1,21946978854,10,1,15.107683445969316,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_16_Z1,21946978854,16,1,13.266182448971565,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_42_Z4,21946978854,42,4,-16.51208387175393,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_43_Z4,21946978854,43,4,-14.59028016896582,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_51_Z4,21946978854,51,4,-14.577707120520015,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_72_Z4,21946978854,72,4,13.3419336176986,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_73_Z4,21946978854,73,4,19.865838475163287,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_187_Z3,21946978854,187,3,13.427188828804333,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_191_Z4,21946978854,191,4,15.24585153831822,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_195_Z4,21946978854,195,4,-14.366146184369654,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_200_Z4,21946978854,200,4,-22.42571183210748,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_201_Z4,21946978854,201,4,-18.62062164179224,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
21946978854_242_Z3,21946978854,242,3,-14.22048295955301,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22118031985_11_Z2,22118031985,11,2,14.309843056769296,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22118031985_25_Z2,22118031985,25,2,-14.813296398433067,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22118031985_29_Z2,22118031985,29,2,-13.798997197211747,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22118031985_101_Z3,22118031985,101,3,14.556037583881334,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22118031985_105_Z3,22118031985,105,3,-13.20290475247532,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22118031985_110_Z2,22118031985,110,2,-17.697296577113093,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22118031985_111_Z2,22118031985,111,2,-17.612946541286647,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22118031985_126_Z3,22118031985,126,3,15.43551010316611,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22118031985_127_Z3,22118031985,127,3,13.346399857275628,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22118031985_129_Z3,22118031985,129,3,18.786488235778503,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22118031985_137_Z3,22118031985,137,3,15.67685228504456,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22118031985_139_Z3,22118031985,139,3,18.151442657326243,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_51_Z5,22259327797,51,5,18.447049030863923,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_52_Z5,22259327797,52,5,26.98975105426535,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_53_Z5,22259327797,53,5,20.484827908424624,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_55_Z5,22259327797,55,5,20.23050152754729,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_56_Z4,22259327797,56,4,27.88686563096292,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_57_Z5,22259327797,57,5,14.723570478530178,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_58_Z4,22259327797,58,4,16.125373332836602,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_61_Z4,22259327797,61,4,19.524446837354503,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_62_Z4,22259327797,62,4,13.629958394571304,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_72_Z4,22259327797,72,4,15.841686200673736,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_78_Z5,22259327797,78,5,-16.732403392841775,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_79_Z5,22259327797,79,5,-17.51138749934023,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_81_Z5,22259327797,81,5,-21.92196353895929,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_84_Z3,22259327797,84,3,-21.25393331644057,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_85_Z3,22259327797,85,3,-19.79837593348429,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_87_Z3,22259327797,87,3,-18.93284661065377,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
22259327797_88_Z3,22259327797,88,3,-15.61820234827701,declive_pct,-12.984906125558524,12.981903441360629,"fora de 1,5 × IQR"
