atividade_id,timestamp,distancia_m,altitude_m,fc_bpm,velocidade_fit_m_s
22980101796,2026-05-23 08:28:41+00:00,15941.89,90.79999999999995,162,2.407
22980101796,2026-05-23 08:28:42+00:00,15943.45,90.79999999999995,163,2.417
22980101796,2026-05-23 08:28:43+00:00,15946.0,90.79999999999995,163,2.417
22980101796,2026-05-23 08:28:44+00:00,15948.35,90.79999999999995,163,2.407
22980101796,2026-05-23 08:28:45+00:00,15950.5,90.79999999999995,163,2.407
22980101796,2026-05-23 08:28:46+00:00,15952.22,90.60000000000002,163,2.407
22980101796,2026-05-23 08:28:47+00:00,15954.63,90.60000000000002,164,2.398
22980101796,2026-05-23 08:28:48+00:00,15956.98,90.60000000000002,164,2.37
22980101796,2026-05-23 08:28:49+00:00,15958.98,90.60000000000002,163,2.37
22980101796,2026-05-23 08:28:50+00:00,15961.09,90.60000000000002,163,2.37
22980101796,2026-05-23 08:28:51+00:00,15963.26,90.60000000000002,164,2.351
22980101796,2026-05-23 08:28:52+00:00,15965.61,90.60000000000002,164,2.342
22980101796,2026-05-23 08:28:53+00:00,15967.66,90.60000000000002,164,2.333
22980101796,2026-05-23 08:28:54+00:00,15969.73,90.39999999999998,163,2.333
22980101796,2026-05-23 08:28:55+00:00,15972.14,90.39999999999998,164,2.314
22980101796,2026-05-23 08:28:56+00:00,15974.13,90.39999999999998,164,2.305
22980101796,2026-05-23 08:28:57+00:00,15975.85,90.39999999999998,164,2.305
22980101796,2026-05-23 08:28:58+00:00,15977.91,90.39999999999998,164,2.295
22980101796,2026-05-23 08:28:59+00:00,15980.46,90.39999999999998,164,2.277
22980101796,2026-05-23 08:29:00+00:00,15982.57,90.39999999999998,164,2.277
22980101796,2026-05-23 08:29:01+00:00,15984.66,90.20000000000005,164,2.267
22980101796,2026-05-23 08:29:02+00:00,15986.88,90.39999999999998,164,2.267
22980101796,2026-05-23 08:29:03+00:00,15988.99,90.39999999999998,164,2.258
22980101796,2026-05-23 08:29:04+00:00,15990.84,90.39999999999998,164,2.249
22980101796,2026-05-23 08:29:05+00:00,15992.83,90.39999999999998,163,2.249
22980101796,2026-05-23 08:29:06+00:00,15995.15,90.39999999999998,162,2.239
22980101796,2026-05-23 08:29:07+00:00,15997.48,90.39999999999998,162,2.239
22980101796,2026-05-23 08:29:08+00:00,16000.1,90.20000000000005,161,2.239
22980101796,2026-05-23 08:29:09+00:00,16001.89,90.20000000000005,160,2.239
22980101796,2026-05-23 08:29:10+00:00,16003.93,90.20000000000005,159,2.239
22980101796,2026-05-23 08:29:11+00:00,16006.01,90.0,159,2.23
22980101796,2026-05-23 08:29:12+00:00,16007.76,90.0,158,2.221
22980101796,2026-05-23 08:29:13+00:00,16010.35,90.0,159,2.211
22980101796,2026-05-23 08:29:14+00:00,16012.79,90.0,159,2.211
22980101796,2026-05-23 08:29:15+00:00,16014.77,90.0,159,2.211
22980101796,2026-05-23 08:29:16+00:00,16016.64,90.0,160,2.211
22980101796,2026-05-23 08:29:17+00:00,16018.67,90.0,159,2.202
22980101796,2026-05-23 08:29:18+00:00,16020.55,89.79999999999995,159,2.193
22980101796,2026-05-23 08:29:19+00:00,16022.67,89.79999999999995,159,2.183
22980101796,2026-05-23 08:29:20+00:00,16024.59,89.79999999999995,159,2.174
22980101796,2026-05-23 08:29:21+00:00,16027.11,89.79999999999995,159,2.174
22980101796,2026-05-23 08:29:22+00:00,16029.56,89.79999999999995,159,2.174
22980101796,2026-05-23 08:29:23+00:00,16031.49,89.79999999999995,158,2.174
22980101796,2026-05-23 08:29:24+00:00,16033.51,89.79999999999995,159,2.174
22980101796,2026-05-23 08:29:25+00:00,16035.87,89.79999999999995,159,2.165
22980101796,2026-05-23 08:29:26+00:00,16038.07,89.79999999999995,159,2.165
22980101796,2026-05-23 08:29:27+00:00,16039.95,89.79999999999995,158,2.165
22980101796,2026-05-23 08:29:28+00:00,16041.92,89.79999999999995,159,2.165
22980101796,2026-05-23 08:29:29+00:00,16044.09,89.60000000000002,159,2.155
22980101796,2026-05-23 08:29:30+00:00,16046.47,89.60000000000002,159,2.146
22980101796,2026-05-23 08:29:31+00:00,16048.3,89.60000000000002,159,2.146
22980101796,2026-05-23 08:29:32+00:00,16050.73,89.60000000000002,159,2.146
22980101796,2026-05-23 08:29:33+00:00,16053.33,89.60000000000002,159,2.146
22980101796,2026-05-23 08:29:34+00:00,16055.51,89.60000000000002,159,2.146
22980101796,2026-05-23 08:29:35+00:00,16057.44,89.60000000000002,160,2.155
22980101796,2026-05-23 08:29:36+00:00,16059.65,89.60000000000002,160,2.155
22980101796,2026-05-23 08:29:37+00:00,16062.18,89.60000000000002,160,2.146
22980101796,2026-05-23 08:29:38+00:00,16064.53,89.60000000000002,160,2.146
22980101796,2026-05-23 08:29:39+00:00,16066.4,89.60000000000002,160,2.155
22980101796,2026-05-23 08:29:40+00:00,16068.66,89.60000000000002,160,2.155
22980101796,2026-05-23 08:29:41+00:00,16070.95,89.39999999999998,159,2.155
22980101796,2026-05-23 08:29:42+00:00,16073.14,89.39999999999998,159,2.155
22980101796,2026-05-23 08:29:43+00:00,16075.01,89.39999999999998,159,2.155
22980101796,2026-05-23 08:29:44+00:00,16077.43,89.39999999999998,159,2.155
22980101796,2026-05-23 08:29:45+00:00,16079.63,89.39999999999998,159,2.155
22980101796,2026-05-23 08:29:46+00:00,16081.67,89.39999999999998,159,2.155
22980101796,2026-05-23 08:29:47+00:00,16083.45,89.39999999999998,159,2.155
22980101796,2026-05-23 08:29:48+00:00,16085.42,89.39999999999998,159,2.155
22980101796,2026-05-23 08:29:49+00:00,16087.93,89.39999999999998,159,2.146
22980101796,2026-05-23 08:29:50+00:00,16090.04,89.39999999999998,159,2.146
22980101796,2026-05-23 08:29:51+00:00,16091.61,89.39999999999998,159,2.146
22980101796,2026-05-23 08:29:52+00:00,16093.72,89.20000000000005,159,2.146
22980101796,2026-05-23 08:29:53+00:00,16096.19,89.39999999999998,159,2.127
22980101796,2026-05-23 08:29:54+00:00,16097.96,89.39999999999998,159,2.127
22980101796,2026-05-23 08:29:55+00:00,16099.51,89.20000000000005,159,2.127
22980101796,2026-05-23 08:29:56+00:00,16101.32,89.20000000000005,158,2.127
22980101796,2026-05-23 08:29:57+00:00,16103.69,89.20000000000005,159,2.109
22980101796,2026-05-23 08:29:58+00:00,16105.49,89.20000000000005,159,2.099
22980101796,2026-05-23 08:29:59+00:00,16107.47,89.20000000000005,158,2.099
22980101796,2026-05-23 08:30:00+00:00,16110.08,89.20000000000005,159,2.09
22980101796,2026-05-23 08:30:01+00:00,16112.86,89.20000000000005,159,2.09
22980101796,2026-05-23 08:30:02+00:00,16114.89,89.20000000000005,159,2.099
22980101796,2026-05-23 08:30:03+00:00,16116.85,89.20000000000005,159,2.109
22980101796,2026-05-23 08:30:04+00:00,16118.86,89.20000000000005,158,2.109
22980101796,2026-05-23 08:30:05+00:00,16121.36,89.20000000000005,159,2.109
22980101796,2026-05-23 08:30:06+00:00,16123.31,89.20000000000005,159,2.109
22980101796,2026-05-23 08:30:07+00:00,16125.01,89.20000000000005,159,2.109
22980101796,2026-05-23 08:30:08+00:00,16126.94,89.20000000000005,159,2.109
22980101796,2026-05-23 08:30:09+00:00,16129.45,89.20000000000005,159,2.099
22980101796,2026-05-23 08:30:10+00:00,16131.67,89.20000000000005,159,2.099
22980101796,2026-05-23 08:30:11+00:00,16133.27,89.20000000000005,158,2.099
22980101796,2026-05-23 08:30:12+00:00,16135.27,89.0,159,2.099
22980101796,2026-05-23 08:30:13+00:00,16137.73,89.0,159,2.09
22980101796,2026-05-23 08:30:14+00:00,16139.92,89.0,159,2.09
22980101796,2026-05-23 08:30:15+00:00,16141.74,89.0,158,2.099
22980101796,2026-05-23 08:30:16+00:00,16143.84,89.0,158,2.099
22980101796,2026-05-23 08:30:17+00:00,16146.78,89.0,158,2.09
22980101796,2026-05-23 08:30:18+00:00,16148.76,89.0,159,2.09
22980101796,2026-05-23 08:30:19+00:00,16150.62,89.0,159,2.099
22980101796,2026-05-23 08:30:20+00:00,16152.41,89.20000000000005,159,2.099
22980101796,2026-05-23 08:30:21+00:00,16154.85,89.20000000000005,159,2.099
22980101796,2026-05-23 08:30:22+00:00,16156.67,89.20000000000005,159,2.09
22980101796,2026-05-23 08:30:23+00:00,16158.7,89.20000000000005,158,2.09
22980101796,2026-05-23 08:30:24+00:00,16160.7,89.20000000000005,159,2.09
22980101796,2026-05-23 08:30:25+00:00,16162.72,89.20000000000005,159,2.081
22980101796,2026-05-23 08:30:26+00:00,16164.6,89.20000000000005,158,2.081
22980101796,2026-05-23 08:30:27+00:00,16166.55,89.20000000000005,158,2.071
22980101796,2026-05-23 08:30:28+00:00,16168.98,89.20000000000005,158,2.071
22980101796,2026-05-23 08:30:29+00:00,16171.57,89.20000000000005,158,2.071
22980101796,2026-05-23 08:30:30+00:00,16173.73,89.20000000000005,158,2.071
22980101796,2026-05-23 08:30:31+00:00,16175.35,89.20000000000005,157,2.081
22980101796,2026-05-23 08:30:32+00:00,16177.73,89.0,157,2.081
22980101796,2026-05-23 08:30:33+00:00,16180.14,89.0,157,2.081
22980101796,2026-05-23 08:30:34+00:00,16182.26,89.0,157,2.081
22980101796,2026-05-23 08:30:35+00:00,16184.35,89.0,158,2.09
22980101796,2026-05-23 08:30:36+00:00,16186.33,89.20000000000005,157,2.09
22980101796,2026-05-23 08:30:37+00:00,16188.28,89.20000000000005,157,2.09
22980101796,2026-05-23 08:30:38+00:00,16190.24,89.20000000000005,157,2.081
22980101796,2026-05-23 08:30:39+00:00,16192.06,89.20000000000005,158,2.081
22980101796,2026-05-23 08:30:40+00:00,16194.37,89.20000000000005,157,2.071
22980101796,2026-05-23 08:30:41+00:00,16196.63,89.0,158,2.071
22980101796,2026-05-23 08:30:42+00:00,16198.59,89.0,158,2.071
22980101796,2026-05-23 08:30:43+00:00,16200.47,89.0,158,2.071
22980101796,2026-05-23 08:30:44+00:00,16202.85,89.0,158,2.071
22980101796,2026-05-23 08:30:45+00:00,16205.11,88.79999999999995,158,2.071
22980101796,2026-05-23 08:30:46+00:00,16207.32,88.79999999999995,158,2.071
22980101796,2026-05-23 08:30:47+00:00,16209.51,89.0,158,2.071
22980101796,2026-05-23 08:30:48+00:00,16212.27,89.0,158,2.071
22980101796,2026-05-23 08:30:49+00:00,16214.49,89.0,158,2.081
22980101796,2026-05-23 08:30:50+00:00,16216.16,89.0,158,2.099
22980101796,2026-05-23 08:30:51+00:00,16218.0,89.0,159,2.099
22980101796,2026-05-23 08:30:52+00:00,16220.52,88.79999999999995,159,2.09
22980101796,2026-05-23 08:30:53+00:00,16222.56,88.79999999999995,159,2.09
22980101796,2026-05-23 08:30:54+00:00,16224.33,88.79999999999995,159,2.09
22980101796,2026-05-23 08:30:55+00:00,16226.19,88.79999999999995,159,2.09
22980101796,2026-05-23 08:30:56+00:00,16228.57,88.79999999999995,159,2.081
22980101796,2026-05-23 08:30:57+00:00,16230.65,88.79999999999995,159,2.081
22980101796,2026-05-23 08:30:58+00:00,16232.58,88.79999999999995,159,2.081
22980101796,2026-05-23 08:30:59+00:00,16234.93,88.79999999999995,159,2.081
22980101796,2026-05-23 08:31:00+00:00,16237.38,88.79999999999995,159,2.081
22980101796,2026-05-23 08:31:01+00:00,16239.42,88.79999999999995,159,2.081
22980101796,2026-05-23 08:31:02+00:00,16241.46,88.79999999999995,159,2.09
22980101796,2026-05-23 08:31:03+00:00,16243.72,88.60000000000002,159,2.09
22980101796,2026-05-23 08:31:04+00:00,16245.95,88.60000000000002,159,2.09
22980101796,2026-05-23 08:31:05+00:00,16248.2,88.60000000000002,159,2.09
22980101796,2026-05-23 08:31:06+00:00,16250.26,88.60000000000002,158,2.09
22980101796,2026-05-23 08:31:07+00:00,16252.81,88.60000000000002,158,2.09
22980101796,2026-05-23 08:31:08+00:00,16255.08,88.60000000000002,158,2.099
22980101796,2026-05-23 08:31:09+00:00,16257.07,88.60000000000002,158,2.109
22980101796,2026-05-23 08:31:10+00:00,16259.31,88.60000000000002,158,2.109
22980101796,2026-05-23 08:31:11+00:00,16261.36,88.39999999999998,158,2.109
22980101796,2026-05-23 08:31:12+00:00,16263.23,88.39999999999998,157,2.109
22980101796,2026-05-23 08:31:13+00:00,16264.83,88.60000000000002,157,2.109
22980101796,2026-05-23 08:31:14+00:00,16267.08,88.60000000000002,157,2.109
22980101796,2026-05-23 08:31:15+00:00,16269.74,88.60000000000002,157,2.09
22980101796,2026-05-23 08:31:16+00:00,16271.84,88.60000000000002,156,2.099
22980101796,2026-05-23 08:31:17+00:00,16273.62,88.60000000000002,156,2.109
22980101796,2026-05-23 08:31:18+00:00,16275.73,88.39999999999998,156,2.109
22980101796,2026-05-23 08:31:19+00:00,16278.19,88.39999999999998,156,2.099
22980101796,2026-05-23 08:31:20+00:00,16280.26,88.39999999999998,156,2.099
22980101796,2026-05-23 08:31:21+00:00,16281.96,88.39999999999998,156,2.109
22980101796,2026-05-23 08:31:22+00:00,16284.25,88.39999999999998,156,2.109
22980101796,2026-05-23 08:31:23+00:00,16286.75,88.39999999999998,157,2.099
22980101796,2026-05-23 08:31:24+00:00,16288.74,88.20000000000005,157,2.099
22980101796,2026-05-23 08:31:25+00:00,16290.49,88.20000000000005,157,2.109
22980101796,2026-05-23 08:31:26+00:00,16292.62,88.39999999999998,157,2.109
22980101796,2026-05-23 08:31:27+00:00,16294.99,88.39999999999998,157,2.09
22980101796,2026-05-23 08:31:28+00:00,16297.16,88.39999999999998,157,2.099
22980101796,2026-05-23 08:31:29+00:00,16298.85,88.39999999999998,157,2.099
22980101796,2026-05-23 08:31:30+00:00,16301.05,88.39999999999998,157,2.099
22980101796,2026-05-23 08:31:31+00:00,16303.25,88.39999999999998,158,2.09
22980101796,2026-05-23 08:31:32+00:00,16305.39,88.39999999999998,157,2.09
22980101796,2026-05-23 08:31:33+00:00,16307.25,88.39999999999998,157,2.09
22980101796,2026-05-23 08:31:34+00:00,16309.59,88.39999999999998,157,2.09
22980101796,2026-05-23 08:31:35+00:00,16312.26,88.39999999999998,158,2.09
22980101796,2026-05-23 08:31:36+00:00,16314.61,88.20000000000005,157,2.09
22980101796,2026-05-23 08:31:37+00:00,16316.37,88.20000000000005,158,2.109
22980101796,2026-05-23 08:31:38+00:00,16318.38,88.20000000000005,158,2.109
22980101796,2026-05-23 08:31:39+00:00,16320.72,88.20000000000005,158,2.109
22980101796,2026-05-23 08:31:40+00:00,16322.83,88.20000000000005,157,2.109
22980101796,2026-05-23 08:31:41+00:00,16324.88,88.20000000000005,157,2.109
22980101796,2026-05-23 08:31:42+00:00,16327.3,88.20000000000005,157,2.109
22980101796,2026-05-23 08:31:43+00:00,16329.89,88.20000000000005,158,2.109
22980101796,2026-05-23 08:31:44+00:00,16331.89,88.20000000000005,158,2.118
22980101796,2026-05-23 08:31:45+00:00,16334.07,88.20000000000005,158,2.127
22980101796,2026-05-23 08:31:46+00:00,16336.4,88.20000000000005,158,2.127
22980101796,2026-05-23 08:31:47+00:00,16338.47,88.20000000000005,159,2.127
22980101796,2026-05-23 08:31:48+00:00,16340.32,88.20000000000005,160,2.127
22980101796,2026-05-23 08:31:49+00:00,16342.23,88.0,161,2.137
22980101796,2026-05-23 08:31:50+00:00,16344.54,88.0,161,2.127
22980101796,2026-05-23 08:31:51+00:00,16346.78,88.0,161,2.127
22980101796,2026-05-23 08:31:52+00:00,16348.54,88.0,160,2.127
22980101796,2026-05-23 08:31:53+00:00,16350.7,88.0,160,2.127
22980101796,2026-05-23 08:31:54+00:00,16353.16,88.0,160,2.118
22980101796,2026-05-23 08:31:55+00:00,16355.29,88.0,160,2.118
22980101796,2026-05-23 08:31:56+00:00,16357.04,88.0,161,2.127
22980101796,2026-05-23 08:31:57+00:00,16359.15,87.79999999999995,160,2.127
22980101796,2026-05-23 08:31:58+00:00,16361.99,87.79999999999995,161,2.118
22980101796,2026-05-23 08:31:59+00:00,16364.24,87.79999999999995,161,2.118
22980101796,2026-05-23 08:32:00+00:00,16366.23,87.79999999999995,160,2.137
22980101796,2026-05-23 08:32:01+00:00,16368.68,87.79999999999995,161,2.137
22980101796,2026-05-23 08:32:02+00:00,16371.06,87.79999999999995,161,2.137
22980101796,2026-05-23 08:32:03+00:00,16373.33,87.79999999999995,161,2.146
22980101796,2026-05-23 08:32:04+00:00,16374.92,87.79999999999995,160,2.146
22980101796,2026-05-23 08:32:05+00:00,16377.09,87.79999999999995,161,2.146
22980101796,2026-05-23 08:32:06+00:00,16379.43,87.79999999999995,161,2.137
22980101796,2026-05-23 08:32:07+00:00,16381.34,87.79999999999995,161,2.137
22980101796,2026-05-23 08:32:08+00:00,16383.26,87.60000000000002,162,2.137
22980101796,2026-05-23 08:32:09+00:00,16385.53,87.60000000000002,162,2.137
22980101796,2026-05-23 08:32:10+00:00,16387.72,87.60000000000002,162,2.137
22980101796,2026-05-23 08:32:11+00:00,16389.36,87.60000000000002,161,2.137
22980101796,2026-05-23 08:32:12+00:00,16391.14,87.60000000000002,161,2.137
22980101796,2026-05-23 08:32:13+00:00,16393.45,87.79999999999995,161,2.118
22980101796,2026-05-23 08:32:14+00:00,16395.6,87.79999999999995,161,2.118
22980101796,2026-05-23 08:32:15+00:00,16397.61,87.79999999999995,160,2.118
22980101796,2026-05-23 08:32:16+00:00,16399.49,87.79999999999995,160,2.118
22980101796,2026-05-23 08:32:17+00:00,16402.17,87.79999999999995,160,2.109
22980101796,2026-05-23 08:32:18+00:00,16404.46,87.60000000000002,160,2.109
22980101796,2026-05-23 08:32:19+00:00,16406.35,87.60000000000002,160,2.118
22980101796,2026-05-23 08:32:20+00:00,16408.5,87.60000000000002,160,2.118
22980101796,2026-05-23 08:32:21+00:00,16410.9,87.60000000000002,160,2.109
22980101796,2026-05-23 08:32:22+00:00,16412.91,87.60000000000002,159,2.109
22980101796,2026-05-23 08:32:23+00:00,16414.82,87.60000000000002,159,2.118
22980101796,2026-05-23 08:32:24+00:00,16417.21,87.60000000000002,159,2.118
22980101796,2026-05-23 08:32:25+00:00,16419.76,87.60000000000002,159,2.118
22980101796,2026-05-23 08:32:26+00:00,16421.69,87.39999999999998,159,2.118
22980101796,2026-05-23 08:32:27+00:00,16423.38,87.39999999999998,159,2.118
22980101796,2026-05-23 08:32:28+00:00,16425.73,87.60000000000002,159,2.118
22980101796,2026-05-23 08:32:29+00:00,16428.0,87.60000000000002,159,2.118
22980101796,2026-05-23 08:32:30+00:00,16429.88,87.60000000000002,159,2.118
22980101796,2026-05-23 08:32:31+00:00,16431.95,87.60000000000002,159,2.118
22980101796,2026-05-23 08:32:32+00:00,16434.31,87.39999999999998,159,2.118
22980101796,2026-05-23 08:32:33+00:00,16436.58,87.39999999999998,159,2.118
22980101796,2026-05-23 08:32:34+00:00,16438.44,87.39999999999998,159,2.118
22980101796,2026-05-23 08:32:35+00:00,16440.66,87.39999999999998,159,2.118
22980101796,2026-05-23 08:32:36+00:00,16443.06,87.39999999999998,159,2.118
22980101796,2026-05-23 08:32:37+00:00,16445.32,87.39999999999998,159,2.118
22980101796,2026-05-23 08:32:38+00:00,16447.42,87.39999999999998,159,2.127
22980101796,2026-05-23 08:32:39+00:00,16449.49,87.39999999999998,159,2.127
22980101796,2026-05-23 08:32:40+00:00,16451.8,87.39999999999998,160,2.127
22980101796,2026-05-23 08:32:41+00:00,16453.88,87.20000000000005,160,2.127
22980101796,2026-05-23 08:32:42+00:00,16455.85,87.20000000000005,160,2.127
22980101796,2026-05-23 08:32:43+00:00,16458.04,87.20000000000005,160,2.127
22980101796,2026-05-23 08:32:44+00:00,16460.28,87.20000000000005,159,2.127
22980101796,2026-05-23 08:32:45+00:00,16462.13,87.20000000000005,159,2.127
22980101796,2026-05-23 08:32:46+00:00,16464.09,87.20000000000005,159,2.127
22980101796,2026-05-23 08:32:47+00:00,16466.74,87.20000000000005,159,2.118
22980101796,2026-05-23 08:32:48+00:00,16468.87,87.20000000000005,159,2.118
22980101796,2026-05-23 08:32:49+00:00,16470.9,87.20000000000005,160,2.127
22980101796,2026-05-23 08:32:50+00:00,16472.87,87.20000000000005,159,2.127
22980101796,2026-05-23 08:32:51+00:00,16475.54,87.20000000000005,159,2.127
22980101796,2026-05-23 08:32:52+00:00,16477.76,87.39999999999998,159,2.127
22980101796,2026-05-23 08:32:53+00:00,16479.44,87.20000000000005,159,2.137
22980101796,2026-05-23 08:32:54+00:00,16481.68,87.20000000000005,159,2.137
22980101796,2026-05-23 08:32:55+00:00,16484.04,87.20000000000005,159,2.127
22980101796,2026-05-23 08:32:56+00:00,16485.99,87.20000000000005,159,2.127
22980101796,2026-05-23 08:32:57+00:00,16487.95,87.20000000000005,159,2.127
22980101796,2026-05-23 08:32:58+00:00,16489.98,87.20000000000005,159,2.127
22980101796,2026-05-23 08:32:59+00:00,16492.16,87.20000000000005,159,2.127
22980101796,2026-05-23 08:33:00+00:00,16494.5,87.20000000000005,159,2.127
22980101796,2026-05-23 08:33:01+00:00,16496.59,87.20000000000005,159,2.127
22980101796,2026-05-23 08:33:02+00:00,16498.55,87.20000000000005,159,2.127
22980101796,2026-05-23 08:33:03+00:00,16500.63,87.20000000000005,159,2.127
22980101796,2026-05-23 08:33:04+00:00,16502.94,87.20000000000005,159,2.127
22980101796,2026-05-23 08:33:05+00:00,16504.73,87.20000000000005,159,2.118
22980101796,2026-05-23 08:33:06+00:00,16507.02,87.20000000000005,159,2.118
22980101796,2026-05-23 08:33:07+00:00,16509.35,87.20000000000005,159,2.118
22980101796,2026-05-23 08:33:08+00:00,16511.18,87.20000000000005,159,2.118
22980101796,2026-05-23 08:33:09+00:00,16513.26,87.20000000000005,159,2.118
22980101796,2026-05-23 08:33:10+00:00,16516.07,87.20000000000005,159,2.118
22980101796,2026-05-23 08:33:11+00:00,16518.14,87.20000000000005,159,2.118
22980101796,2026-05-23 08:33:12+00:00,16520.15,87.20000000000005,159,2.137
22980101796,2026-05-23 08:33:13+00:00,16522.68,87.20000000000005,158,2.137
22980101796,2026-05-23 08:33:14+00:00,16525.21,87.0,159,2.137
22980101796,2026-05-23 08:33:15+00:00,16527.13,87.0,159,2.146
22980101796,2026-05-23 08:33:16+00:00,16528.92,86.79999999999995,159,2.146
22980101796,2026-05-23 08:33:17+00:00,16530.94,86.79999999999995,158,2.146
22980101796,2026-05-23 08:33:18+00:00,16533.1,86.79999999999995,158,2.137
22980101796,2026-05-23 08:33:19+00:00,16535.08,86.79999999999995,158,2.137
22980101796,2026-05-23 08:33:20+00:00,16536.78,86.79999999999995,159,2.137
22980101796,2026-05-23 08:33:21+00:00,16539.3,86.60000000000002,158,2.127
22980101796,2026-05-23 08:33:22+00:00,16541.34,86.60000000000002,159,2.127
22980101796,2026-05-23 08:33:23+00:00,16543.29,86.60000000000002,159,2.127
22980101796,2026-05-23 08:33:24+00:00,16545.21,86.60000000000002,159,2.127
22980101796,2026-05-23 08:33:25+00:00,16547.4,86.60000000000002,159,2.127
22980101796,2026-05-23 08:33:26+00:00,16549.59,86.60000000000002,159,2.118
22980101796,2026-05-23 08:33:27+00:00,16551.42,86.60000000000002,159,2.118
22980101796,2026-05-23 08:33:28+00:00,16553.53,86.79999999999995,159,2.118
22980101796,2026-05-23 08:33:29+00:00,16556.41,86.79999999999995,159,2.109
22980101796,2026-05-23 08:33:30+00:00,16558.69,86.60000000000002,159,2.109
22980101796,2026-05-23 08:33:31+00:00,16560.73,86.60000000000002,159,2.127
22980101796,2026-05-23 08:33:32+00:00,16562.69,86.60000000000002,158,2.137
22980101796,2026-05-23 08:33:33+00:00,16565.37,86.60000000000002,159,2.137
22980101796,2026-05-23 08:33:34+00:00,16567.97,86.39999999999998,159,2.137
22980101796,2026-05-23 08:33:35+00:00,16570.21,86.39999999999998,159,2.146
22980101796,2026-05-23 08:33:36+00:00,16572.25,86.39999999999998,159,2.155
22980101796,2026-05-23 08:33:37+00:00,16574.89,86.39999999999998,159,2.155
22980101796,2026-05-23 08:33:38+00:00,16576.83,86.39999999999998,158,2.165
22980101796,2026-05-23 08:33:39+00:00,16578.64,86.39999999999998,159,2.165
22980101796,2026-05-23 08:33:40+00:00,16581.13,86.60000000000002,159,2.165
22980101796,2026-05-23 08:33:41+00:00,16583.66,86.60000000000002,159,2.165
22980101796,2026-05-23 08:33:42+00:00,16585.66,86.60000000000002,159,2.165
22980101796,2026-05-23 08:33:43+00:00,16587.43,86.60000000000002,159,2.165
22980101796,2026-05-23 08:33:44+00:00,16589.82,86.39999999999998,159,2.165
22980101796,2026-05-23 08:33:45+00:00,16591.8,86.39999999999998,159,2.165
22980101796,2026-05-23 08:33:46+00:00,16593.65,86.39999999999998,160,2.165
22980101796,2026-05-23 08:33:47+00:00,16595.67,86.39999999999998,159,2.165
22980101796,2026-05-23 08:33:48+00:00,16598.42,86.39999999999998,159,2.155
22980101796,2026-05-23 08:33:49+00:00,16600.57,86.39999999999998,159,2.155
22980101796,2026-05-23 08:33:50+00:00,16602.35,86.20000000000005,160,2.165
22980101796,2026-05-23 08:33:51+00:00,16604.5,86.20000000000005,160,2.165
22980101796,2026-05-23 08:33:52+00:00,16607.38,86.20000000000005,160,2.155
22980101796,2026-05-23 08:33:53+00:00,16609.38,86.39999999999998,160,2.155
22980101796,2026-05-23 08:33:54+00:00,16611.09,86.39999999999998,160,2.165
22980101796,2026-05-23 08:33:55+00:00,16613.24,86.39999999999998,160,2.165
22980101796,2026-05-23 08:33:56+00:00,16615.68,86.39999999999998,160,2.155
22980101796,2026-05-23 08:33:57+00:00,16617.56,86.39999999999998,160,2.155
22980101796,2026-05-23 08:33:58+00:00,16619.67,86.20000000000005,160,2.155
22980101796,2026-05-23 08:33:59+00:00,16621.86,86.20000000000005,161,2.155
22980101796,2026-05-23 08:34:00+00:00,16624.22,86.20000000000005,160,2.155
22980101796,2026-05-23 08:34:01+00:00,16626.16,86.20000000000005,160,2.155
22980101796,2026-05-23 08:34:02+00:00,16627.87,86.0,161,2.155
22980101796,2026-05-23 08:34:03+00:00,16629.95,86.0,160,2.155
22980101796,2026-05-23 08:34:04+00:00,16631.99,86.0,160,2.137
22980101796,2026-05-23 08:34:05+00:00,16634.0,86.0,161,2.137
22980101796,2026-05-23 08:34:06+00:00,16636.19,86.0,160,2.137
22980101796,2026-05-23 08:34:07+00:00,16638.63,86.0,160,2.127
22980101796,2026-05-23 08:34:08+00:00,16640.71,86.0,161,2.127
22980101796,2026-05-23 08:34:09+00:00,16642.78,86.0,160,2.137
22980101796,2026-05-23 08:34:10+00:00,16644.6,86.20000000000005,161,2.137
22980101796,2026-05-23 08:34:11+00:00,16647.13,86.20000000000005,161,2.137
22980101796,2026-05-23 08:34:12+00:00,16649.6,86.20000000000005,161,2.137
22980101796,2026-05-23 08:34:13+00:00,16651.55,86.20000000000005,160,2.137
22980101796,2026-05-23 08:34:14+00:00,16653.73,86.20000000000005,160,2.137
22980101796,2026-05-23 08:34:15+00:00,16656.08,86.0,159,2.137
22980101796,2026-05-23 08:34:16+00:00,16658.08,86.0,159,2.137
22980101796,2026-05-23 08:34:17+00:00,16659.88,86.0,159,2.146
22980101796,2026-05-23 08:34:18+00:00,16661.84,86.20000000000005,159,2.146
22980101796,2026-05-23 08:34:19+00:00,16664.41,86.20000000000005,159,2.137
22980101796,2026-05-23 08:34:20+00:00,16666.61,86.0,159,2.137
22980101796,2026-05-23 08:34:21+00:00,16668.3,86.0,159,2.137
22980101796,2026-05-23 08:34:22+00:00,16670.61,86.0,159,2.137
22980101796,2026-05-23 08:34:23+00:00,16673.02,86.0,159,2.137
22980101796,2026-05-23 08:34:24+00:00,16675.29,86.0,159,2.137
22980101796,2026-05-23 08:34:25+00:00,16677.12,86.0,159,2.137
